x,y,theta,vy,theta_dot,input,cost,x,.y
-273.978,266.86,5.06085,-0.0292287,7.17233,0.145714,36.9318,-274.89,264.776
-5.80664,-194.43,1.08233,-1.12873,22.4415,-0.922857,0.246195,-5.94127,-194.662
-294.614,-108.781,6.07521,0.0348525,-0.447445,0,26.5827,-304.052,-106.155
-412.874,-347.308,5.68529,0.662406,-8.29988,1.02,80.9895,-411.859,-346.23
23.1899,366.169,0.0915556,0.253878,-3.28775,0.242857,11.2463,21.9161,362.854
212.621,214.641,4.88432,0.171203,-2.88729,0,2.63426,212.532,219.369
-426.389,-260.391,2.66767,-0.0313978,-0.214542,-0.0485716,32.6813,-418.722,-266.478
414.263,-384.973,4.68842,0.147226,-2.25141,0.0485714,9.72173,413.884,-379.063
-240.257,41.4418,6.27949,0.0449945,0.467732,0.0485714,6.70731,-249.701,38.8867
226.57,429.233,5.7878,-0.270818,5.24076,0,74.5106,225.232,429.958
237.468,415.652,0.397867,-0.178706,1.18061,-0.242857,27.4066,232.449,418.796
-182.682,-148.967,2.47217,0.0419842,2.34046,0,46.6258,-175.152,-149.998
270.946,-82.0548,0.895036,0.148794,0.509314,0,40.9795,267.145,-90.4512
71.9025,340.017,1.75646,-0.216591,1.34889,-0.242857,12.9904,67.7973,336.253
264.943,-148.181,5.71425,-0.195967,1.70042,-0.194286,1.65004,263.81,-142.386
273.742,340.266,0.319901,-0.584914,6.9521,-1.02,37.5333,274.953,339.406
413.99,424.07,2.72073,0.67248,-8.24629,0.874286,47.5702,413.269,422.866
-283.595,264.205,1.65553,-0.0762616,1.0357,0,6.46759,-281.658,255.588
-336.358,77.7333,2.87241,-0.131771,0.818503,-0.145714,6.97291,-331.593,72.4722
-151.334,193.096,0.673185,0.23049,-2.65755,0.194286,13.585,-151.627,188.369
-8.38874,-404.885,5.00589,-0.223403,2.21773,-0.242857,32.0805,-5.34511,-401.14
410.506,-371.177,1.11095,-0.148257,1.87653,-0.145714,27.1584,405.229,-374.555
-28.5724,354.522,1.62714,-0.66153,8.65594,-0.971429,27.5693,-27.1627,354.78
298.304,-238.014,3.88155,0.825174,-11.6954,0.437143,3.97317,299.24,-238.5
142.101,222.381,3.38925,0.0829504,-0.67849,0.0485714,41.6546,150.301,225.311
125.825,402.939,2.67354,-0.207797,0.474955,-0.194286,72.0185,126.901,396.586
232.033,-276.793,3.51575,-0.227071,2.23127,-0.194286,78.8716,236.686,-279.138
411.171,-58.1012,2.52758,-0.100904,-2.00756,0.0485714,56.9845,415.308,-64.4883
-336.086,-299.305,6.07186,0.0730826,-0.170782,0.0485714,51.717,-345.39,-298.91
-363.129,357.895,2.34604,-0.239198,2.40102,-0.291429,68.6475,-364.649,354.147
8.9609,-361.616,0.822228,-0.155275,2.47611,-0.0485716,1.26228,4.76789,-365.291
254.754,-129.68,0.374613,-0.957781,12.6899,-0.777143,0.665854,253.81,-129.655
71.0977,134.87,5.23294,0.237738,-4.27007,-0.0485716,1.86495,70.756,137.044
109.201,-217.563,4.75942,-0.0104819,-0.383426,-0.0485716,59.2335,110.827,-207.836
-413.518,-352.033,1.88358,0.0876461,-6.10804,-0.485714,109.83,-412.874,-347.308
-46.3824,-304.188,3.68976,0.230034,-2.65538,0.194286,26.9009,-45.4922,-299.526
-138.603,424.726,1.17678,0.224207,-2.64243,0.145714,72.3211,-137.264,419.844
-163.196,-362.835,4.90833,0.0443379,3.27744,0,20.0704,-167.636,-359.173
207.523,-358.6,1.82411,0.18184,-1.90022,0.242857,32.3477,212.475,-360.816
-426.705,41.1236,0.741579,0.222989,-3.04151,0.145714,19.1809,-427.552,36.5787
-443.57,33.7041,3.61348,-0.0762174,1.28955,0,47.3358,-436.854,38.8554
241.669,-157.919,2.43227,-0.699607,8.81101,-0.922857,8.47744,242.627,-156.96
153.084,119.07,2.83786,0.366025,-3.6004,0.388571,0.617772,152.681,121.407
109.08,111.201,4.48923,0.8386,-8.73974,1.02,3.13904,110.206,111.691
-66.0062,-136.499,3.30879,0.668939,-8.39568,0.922857,36.8416,-65.9245,-137.912
123.832,406.568,1.16664,0.198222,-3.07512,0.242857,59.3422,125.825,402.939
-431.917,126.964,2.06634,0.11528,-1.21637,0.0971429,86.7606,-426.76,121.883
183.924,-387.86,4.29027,-0.0385149,0.987596,0,93.9385,186.214,-378.895
235.241,431.083,0.596709,0.0999693,-0.99506,0.0485714,63.7155,228.905,426.006
-367.786,359.807,1.65603,0.203692,-1.45127,0.291429,88.7374,-363.129,357.895
-448.484,33.6956,2.25831,0.24787,-2.34489,0.194286,14.1589,-443.57,33.7041
-435.9,130.884,3.16723,-0.204186,2.02153,-0.194286,28.2485,-431.917,126.964
-362.597,270.502,2.36424,0.912272,-11.9598,0.825714,0.616332,-361.917,269.774
241.885,-303.353,3.40357,0.226233,1.12363,0.194286,19.1743,242.876,-297.019
-412.741,-179.96,3.16905,0.17601,-1.46849,0.291429,17.601,-410.191,-175.413
-58.2135,130.15,3.78685,0.630895,-11.3826,0.534286,0.190659,-57.8818,129.199
279.957,67.4751,2.81968,0.518491,-10.6792,0.922857,46.6432,279.154,66.9718
-432.823,129.338,5.33401,-0.191262,3.49878,0.0485714,47.4704,-435.9,130.884
-187.874,234.368,2.76326,-0.190497,1.8594,-0.145714,36.2557,-184.652,229.259
-413.777,-358.617,0.110051,-0.130018,-3.74947,-0.194286,113.161,-413.518,-352.033
370.056,414.807,1.88127,0.249712,-2.20503,0.242857,63.24,374.563,413.817
274.826,-383.292,4.98615,0.00385351,0.616814,-0.0485716,40.5901,272.204,-374.283
410.504,-48.9818,2.02814,-0.0723425,-1.43474,0,63.0863,411.171,-58.1012
323.352,301.499,6.07445,0.323851,-2.70169,0.145714,7.19759,320.269,298.873
-83.0567,332.897,2.88015,0.291654,-2.92672,0.291429,42.3251,-81.629,335.921
421.215,228.163,3.50929,0.13862,-6.75852,-0.437143,95.8755,416.331,229.18
-384.833,117.119,1.69727,-0.2116,1.84038,-0.242857,58.2585,-388.741,113.613
-95.032,-252.825,4.21718,0.743852,-9.92811,1.02,4.36159,-93.835,-252.93
-18.8715,154.799,0.214053,0.199456,-2.15894,0.242857,19.0471,-21.0138,150.208
126.13,408.932,2.34955,-0.314287,2.07846,-0.34,25.4866,123.832,406.568
-18.5592,-388.902,3.62185,-0.113615,0.655434,-0.097143,9.66479,-10.8064,-387.782
301.555,-178.784,1.49324,-0.115939,1.70505,-0.194286,8.76816,297.371,-183.481
408.491,-304.569,3.91166,0.167959,4.36588,0.291429,75.0333,402.766,-304.822
426.099,229.328,2.25493,-0.230046,-2.82679,-0.291429,35.8637,421.215,228.163
370.177,419.81,2.6131,-0.19565,1.58099,-0.291429,58.1946,370.056,414.807
402.053,425.98,1.50672,-0.14551,1.53522,-0.097143,50.3727,399.376,419.848
399.943,271.588,4.6089,0.532097,-9.89254,1.02,46.4844,400.851,270.694
-131.802,15.5949,2.13229,-0.183261,3.78519,0.0971429,35.0502,-128.689,15.5558
-181.047,-379.652,4.51988,0.0326141,1.30155,0,74.6801,-182.177,-370.469
351.453,-124.291,0.417105,0.736754,-10.1107,0.437143,5.43923,351.232,-122.782
364.307,-448.032,3.51376,0.129493,-1.31853,0.194286,100.466,367.372,-442.315
-154.601,-302.135,0.52493,0.0977997,2.34208,0.534286,85.7484,-151.887,-302.484
-25.6427,-393.864,3.51467,0.0387291,-0.390915,0.0971429,10.7443,-18.5592,-388.902
-69.8301,334.64,4.87885,-0.112493,1.52461,-0.145714,1.06166,-67.7422,340.996
247.792,-394.129,4.61198,0.0789755,-2.25332,0.0485714,50.1076,248.901,-387.767
37.2572,167.169,1.2204,-0.0144823,1.80588,-0.0485716,44.6938,35.8665,159.678
-292.233,158.636,4.51888,-0.190089,-0.587678,-0.291429,18.1755,-286.611,158.678
-364.082,359.054,4.55556,0.568812,-6.7998,1.02,68.9738,-363.129,357.895
-161.472,-199.42,3.78655,0.0902368,-0.629677,0.145714,13.1515,-158.346,-192.67
382.156,-313.298,3.15409,-0.189168,3.65247,0.0971429,26.9789,383.983,-310.65
110.845,-131.576,0.454937,-0.213165,2.46114,-0.291429,29.4118,107.469,-129.12
-34.2341,-397.79,3.67018,-0.0394,0.313875,-0.0485716,60.1832,-25.6427,-393.864
365.465,422.5,1.70665,0.188881,-1.84022,0.242857,61.441,370.177,419.81
-406.258,-275.03,4.52998,-0.230502,2.22716,-0.194286,6.62431,-401.809,-272.367
52.9032,370.52,3.04158,-0.244821,3.03501,-0.145714,1.50261,56.0036,367.336
3.4628,408.33,5.76669,-0.629041,6.59228,-1.02,27.0133,3.35437,407.019
-409.83,23.5348,4.11965,0.661337,-8.87329,1.02,7.08849,-408.744,22.5933
-393.994,-270.892,3.4798,-0.755883,9.89311,-0.388572,1.10411,-394.953,-269.668
124.094,19.7491,3.57065,-0.108807,0.96498,-0.097143,36.032,131.588,20.7143
-441.406,128.587,2.60236,0.169747,-1.20739,0.242857,49.2629,-435.9,130.884
206.91,-353.086,2.63619,-0.198061,1.59241,-0.242857,30.2761,207.523,-358.6
359.132,-450.96,4.44084,-0.185494,1.74421,-0.194286,20.6975,364.307,-448.032
124.52,407.723,5.17903,-0.606183,6.48611,-1.02,63.1594,123.832,406.568
-95.0221,-235.124,1.93198,0.00738201,-1.02821,-0.097143,15.9629,-95.9756,-244.342
409.047,-304.783,6.05959,-0.774881,15.3848,-0.68,0.579093,408.491,-304.569
-226.28,-13.8666,4.80839,0.0814189,-2.66628,0.0485714,21.9172,-226.353,-8.02292
363.217,355.604,5.58996,0.222542,-1.45544,0.194286,23.4912,357.446,354.498
121.241,323.999,1.20646,0.224154,-2.25172,0.194286,2.47165,123.599,319.349
242.568,-381.367,0.316467,-0.94646,11.0123,-0.534286,1.28529,241.857,-382.327
315.839,-139.839,3.026,-0.985867,14.1503,-0.485714,1.00594,316.455,-140.219
191.591,246.916,4.74843,-0.443952,5.75383,-0.145714,2.47308,193.467,245.999
-157.663,-299.786,2.6626,-0.124735,4.30561,-0.097143,24.9275,-154.601,-302.135
365.227,387.656,2.03299,-0.0842007,1.69084,-0.0485716,12.4314,368.616,381.223
414.613,-386.285,3.50792,-0.71337,8.40567,-0.922857,9.28448,414.263,-384.973
-388.133,-186.49,3.49193,0.288084,-3.16669,0.242857,10.1351,-388.153,-183.038
5.30791,406.767,4.78079,0.530316,-8.23272,0.874286,14.1168,6.48092,405.698
-381.139,-194,3.02584,-0.44896,6.50969,-0.145714,0.729499,-382.478,-195.483
240.253,435.588,1.28296,-0.13825,1.30159,-0.145714,45.485,235.241,431.083
-138.066,426.068,5.22848,-0.582487,6.69007,-1.02,37.7916,-138.603,424.726
-252.69,-1.33525,3.85949,-0.274752,1.85146,-0.388572,10.2072,-250.447,-3.62953
194.278,-164.202,5.57873,-0.253768,3.04991,-0.145714,1.11828,193.656,-159.906
-17.6308,155.427,5.09987,-0.681622,8.23243,-0.874286,46.4393,-18.8715,154.799
-71.8784,-194.494,3.94439,-0.193781,2.23348,-0.097143,14.4187,-66.5695,-192.434
22.4564,-313.517,6.04401,-0.0622535,0.273277,-0.145714,75.7943,16.527,-308.427
-182.832,262.757,1.89136,-0.090543,0.81468,-0.097143,44.1421,-182.495,254.906
-62.2185,151.37,2.12208,-0.102212,0.296394,-0.0485716,16.8413,-59.0065,143.045
-148.05,-304.134,4.4887,-0.19051,3.23695,0.0971429,6.90586,-150.322,-301.035
273.071,344.342,4.45401,-0.200517,6.63863,0.34,17.1452,273.742,340.266
-38.0027,-406.328,4.176,-0.0532859,0.815252,0,59.827,-34.2341,-397.79
-2.04152,-308.174,1.2203,-0.169445,2.47388,-0.145714,9.7526,-6.46196,-311.659
388.374,228.856,4.06787,0.0771024,1.55835,0.0971429,59.2911,388.107,237.841
-99.5904,184.454,2.45723,-0.106996,1.2006,-0.0485716,20.0529,-93.9207,179.149
21.8857,-365.647,6.23253,0.213025,-1.60256,0.242857,73.5834,18.6783,-370.021
283.894,89.8982,1.84714,-0.110642,4.46193,-0.097143,16.48,284.429,86.1939
365.596,349.089,5.7149,-0.0746789,0.588099,-0.194286,21.9998,363.217,355.604
-139.438,103.282,5.65497,-0.0703774,1.67952,0,19.7523,-146.787,106.143
415.856,419.907,4.27637,0.247779,0.0351344,0.388571,69.2799,412.293,421.403
357.698,79.4553,6.08735,-0.0472497,0.625267,0,76.5455,348.181,80.4717
-449.564,34.764,0.0200211,-0.560867,6.78247,-1.02,59.067,-448.484,33.6956
-38.9454,-416.143,4.40399,0.0127195,0.373259,0.0485714,35.4064,-38.0027,-406.328
-347.849,351.121,0.354167,0.0313025,-0.734579,0.0485714,63.0437,-356.313,347.861
294.733,-267.631,0.141684,-0.2698,3.35546,-0.145714,13.9785,291.647,-265.363
-340.352,81.3227,1.64729,0.19371,-2.33992,0.194286,25.94,-336.358,77.7333
-322.343,249.659,0.428818,0.241144,-3.20199,0.0971429,3.19151,-324.922,246.176
-147.499,-165.667,3.58605,-0.180787,2.16799,-0.0485716,4.44444,-141.983,-164.131
-379.934,-157.66,2.25368,-0.0398925,6.49388,0.631429,16.9225,-384.064,-158.108
-292.623,82.499,2.57793,-0.252533,1.63555,-0.291429,21.2421,-293.507,78.073
412.393,-303.524,0.355305,-0.0752176,12.234,0.68,88.3993,409.047,-304.783
-41.3423,-416.871,1.78647,0.37084,-4.42358,0.194286,0.694934,-38.9454,-416.143
107.211,-227.34,4.59589,-0.00352621,-0.368163,0,30.276,109.201,-217.563
-116.874,388.377,3.57925,-0.136699,1.49144,-0.145714,66.4012,-110.291,387.72
-18.7506,158.276,3.85355,-0.253796,8.13504,0.388571,51.9878,-17.6308,155.427
417.508,427.278,4.61239,0.167753,-7.06448,-0.437143,89.1504,413.99,424.07
106.608,149.652,1.0392,0.0522576,-0.631177,0.0971429,10.6726,104.118,141.71
341.511,-235.772,6.00978,0.0851645,-0.940568,0,4.19064,333.287,-232.485
415.922,-60.695,1.14621,0.0820984,-4.39034,0.145714,54.9207,415.308,-64.4883
-102.327,189.125,1.28268,0.214128,-2.12888,0.194286,29.9037,-99.5904,184.454
412.146,-39.5413,1.67298,-0.0519696,-1.02291,0,83.2678,410.504,-48.9818
331.52,-111.051,0.946156,0.18988,-1.36973,0.194286,10.7709,332.731,-117.099
-285.3,-110.354,6.22469,-0.0426502,0.284584,-0.0485716,27.2969,-294.614,-108.781
-186.168,270.529,1.70704,0.0620837,-0.438382,0.0971429,40.8217,-182.832,262.757
224.375,165.005,5.8252,-0.0549273,5.16813,-0.097143,23.1196,221.499,166.246
221.12,434.211,6.1208,0.190574,-6.92177,-0.437143,81.2893,224.039,430.622
81.464,267.697,3.20642,0.157078,-0.775388,0.0971429,40.5681,87.9575,271.064
415.872,-62.7762,4.42249,0.47085,-9.51805,0.388571,24.5167,415.308,-64.4883
-444.833,30.9608,0.251296,0.156116,-3.15444,-0.097143,43.0284,-448.484,33.6956
359.905,84.4729,1.27733,-0.163101,2.50651,-0.0485716,2.62797,357.698,79.4553
-411.662,-366.7,5.71047,-0.160463,-2.08537,-0.0485716,32.5691,-413.777,-358.617
-427.555,342.057,2.01153,0.0865571,-0.953851,0.194286,91.238,-421.565,338.919
192.265,339.607,6.09611,-0.0978654,-0.659779,-0.0485716,14.4178,184.148,344.54
-117.944,-287.791,6.05132,0.668409,-8.20618,0.874286,1.6664,-117.422,-286.475
181.163,144.756,4.79482,0.254797,-1.60437,0.34,11.6763,177.274,145.344
235.043,443.337,1.77771,-0.00459795,0.679703,0.0971429,5.31871,240.253,435.588
-249.717,-4.93285,0.0015108,0.230452,-4.76253,-0.097143,36.5546,-250.447,-3.62953
285.57,340.479,5.11434,-0.287167,3.40177,-0.145714,3.3735,287.078,343.778
12.6976,127.233,3.78137,0.0659323,4.25033,0,4.4918,13.127,131.286
211.907,-77.4,3.79813,-0.352273,3.58579,-0.097143,3.56958,214.75,-77.947
-435.652,-256.659,2.7741,-0.0318651,0.0674545,0,42.8259,-426.389,-260.391
179.389,-25.485,0.122967,-0.134886,2.05822,-0.097143,30.8919,173.26,-24.3443
-339.891,79.7121,4.93178,0.280152,-5.00649,0,3.14909,-340.352,81.3227
31.9213,-315.39,5.99573,0.0145513,-0.209385,0.0485714,53.8405,22.4564,-313.517
-277.483,-105.302,0.457006,-0.0564228,0.813359,0,40.0921,-285.3,-110.354
429.367,230.604,0.148568,0.0716213,-4.67639,0.145714,46.6661,426.099,229.328
223.178,-73.8662,4.4569,-0.351887,4.95797,0,18.8336,223.921,-72.9491
-189.848,-146.161,2.23375,0.182468,0.0525406,0.0971429,43.8702,-182.682,-148.967
-361.843,365.709,1.25236,-0.0073835,-0.37107,-0.145714,97.8503,-367.786,359.807
-160.442,-140.829,1.4651,0.0996954,-1.48835,0,53.0674,-162.667,-148.367
-429.904,350.3,2.1381,-0.063603,0.307056,-0.097143,150.329,-427.555,342.057
282.923,224.792,0.737536,-0.0157817,-5.58997,-0.097143,2.18979,281.443,227.438
207.829,25.1983,3.28599,-0.225388,3.00242,0.145714,35.5655,209.144,28.7601
311.849,-332.747,3.86476,-0.780424,9.80618,-0.437143,3.61939,310.684,-331.702
336.094,285.179,0.680099,-0.126338,2.29609,-0.145714,7.44392,330.215,283.956
102.242,-228.581,2.98536,0.190351,-2.84604,0.0971429,17.0493,107.211,-227.34
-363.523,356.564,0.15617,-0.428058,6.78444,-0.0485716,0.776373,-363.129,357.895
113.643,156.484,0.936607,-0.0181085,-0.131763,-0.0485716,8.35764,106.608,149.652
-217.509,-20.7811,5.24626,-0.206489,0.769636,-0.242857,29.6195,-214.56,-15.6244
421.264,431.055,2.94577,-0.190466,-3.50601,-0.291429,93.6413,417.508,427.278
-399.135,295.023,3.89538,0.315887,-1.89202,0.388571,37.6796,-401.36,296.962
-171.255,-199.784,3.39064,0.0262928,-0.53638,-0.0485716,53.672,-161.472,-199.42
-417.575,-180.948,4.29647,-0.213891,2.18587,-0.242857,39.4776,-412.741,-179.96
-406.553,-374.429,5.62307,-0.140296,-0.894357,0,128.56,-411.662,-366.7
391.443,-394.26,4.15578,0.445835,-4.33539,0.485714,0.798554,390.123,-395.384
-175.344,-386.846,5.09798,0.00849626,1.28151,0,45.8987,-181.047,-379.652
237.196,449.52,0.842506,0.16549,-1.52516,0.0971429,63.244,235.043,443.337
-273.946,29.12,5.16514,-0.117274,-4.82406,-0.242857,24.1577,-267.986,27.2749
-169.23,-394.229,5.14471,0.0744019,0.295816,0.0485714,96.2144,-175.344,-386.846
-123.97,-353.088,5.36191,0.122258,0.266641,0.0485714,24.6636,-131.437,-347.821
-326.733,-301.781,6.10162,-0.00421221,0.221822,-0.0485716,63.1777,-336.086,-299.305
243.214,418.544,6.04229,0.131451,-1.39349,0.194286,12.957,237.468,415.652
336.711,-106.869,1.37644,-0.114395,1.0406,-0.194286,4.41101,331.52,-111.051
423.909,433.554,0.784139,0.0427455,-4.77017,0.0971429,50.8243,421.264,431.055
162.974,154.702,4.61027,0.651715,-8.77269,0.971428,6.62966,164.356,154.327
-68.1776,-132.197,5.68184,0.0964078,-6.2862,-0.485714,65.1762,-66.0062,-136.499
-362.825,374.056,1.77783,-0.0938026,0.832272,-0.0485716,118.515,-361.843,365.709
-441.523,-260.226,3.76902,-0.132417,1.64339,-0.0485716,22.6618,-435.652,-256.659
419.416,-70.8993,1.82459,-0.0411697,-4.72489,-0.194286,73.3784,413.767,-69.4092
412.975,-366.918,0.0268293,0.237265,-1.97557,0.242857,61.8742,410.506,-371.177
-418.792,-185.171,3.27982,0.237044,-1.97936,0.291429,38.2022,-417.575,-180.948
-189.727,276.933,2.35109,-0.103797,1.21263,-0.097143,54.9814,-186.168,270.529
184.252,-25.0016,5.33035,0.248841,-1.89262,0.242857,13.289,179.389,-25.485
107.992,109.151,1.72284,-0.0153495,-4.28132,-1.02,36.143,109.08,111.201
256.238,-117.116,2.18148,0.261814,-4.72687,0.0485714,3.3493,258.06,-118.491
8.61666,112.231,4.89199,-0.00304515,2.56653,-0.0485716,17.38,5.91626,118.018
-338.324,352.828,0.347979,-0.0402745,-0.0369516,-0.0485716,75.3174,-347.849,351.121
380.97,-121.134,0.200871,-0.330946,2.85139,-0.437143,91.9205,381.199,-118.796
279.957,67.4751,2.81968,0.518491,-10.6792,0.922857,62.893,279.154,66.9718
145.762,382.532,6.07807,-0.334305,-1.7638,-0.437143,5.04815,148.275,383.525
132.839,225.636,3.01865,0.0188778,-0.519515,-0.0485716,19.0017,142.101,222.381
317.734,114.179,0.61855,0.209269,-1.21238,0.145714,49.3036,316.186,108.018
-401.206,-381.989,5.43459,-0.050207,-0.836124,0.0485714,93.3163,-406.553,-374.429
332.494,-107.994,2.65341,-0.281156,3.22912,-0.291429,6.05695,331.52,-111.051
-316.588,-141.232,5.43019,-0.150858,1.22228,-0.145714,75.0804,-317.499,-134.566
-3.36868,-408.614,4.71122,0.143458,-0.763062,0.242857,96.5219,-8.38874,-404.885
207.144,71.2602,4.81206,0.179503,-2.0556,0.145714,4.29175,203.331,75.8254
184.316,-397.692,4.51376,0.0260824,0.430961,0.0485714,6.78641,183.924,-387.86
87.0918,280.354,2.36627,0.187091,-1.10275,0.0971429,7.90491,93.4971,278.26
-61.106,-237.36,0.82638,-0.559713,6.68439,-1.02,2.03818,-59.5966,-237.301
361.199,75.1982,4.75964,0.207825,-2.32352,0.145714,15.9266,357.698,79.4553
414.247,-297.421,3.88572,0.275131,7.75428,0.34,80.403,412.393,-303.524
-180.286,-202.434,3.54971,-0.0506427,0.26484,-0.0485716,35.7697,-171.255,-199.784
-397.375,-95.2324,6.11335,0.532452,-6.4562,1.02,58.249,-395.985,-94.5318
5.08305,411.721,3.73312,-0.2436,6.66027,0.34,71.8633,3.4628,408.33
-161.627,-137.505,3.16453,-0.301424,2.96576,-0.242857,8.2933,-160.442,-140.829
183.828,-407.696,4.58669,0.0207061,0.260641,0,28.9238,184.316,-397.692
4.79761,330.868,3.19595,-0.130337,0.78143,-0.145714,13.6608,11.0176,327.382
415.448,-30.3003,1.42282,-0.0375117,-0.725085,0,61.037,412.146,-39.5413
13.5947,-161.114,6.13866,-0.968315,13.9773,-1.02,0.363067,13.1418,-160.337
-361.817,356.242,5.0262,-0.240855,4.34869,0.0485714,5.65394,-363.129,357.895
-69.9215,-184.253,4.55413,0.0633041,-7.34887,-0.631429,4.27245,-74.0833,-185.049
191.162,250.611,5.93097,0.130401,1.77762,0.437143,7.34171,191.591,246.916
383.054,-119.849,5.0721,0.307078,-2.8209,0.437143,22.5756,380.97,-121.134
-368.607,360.946,0.502391,-0.662205,8.72535,-0.922857,26.442,-367.786,359.807
-137.005,427.961,3.54174,-0.276638,7.38894,0.291429,69.0176,-138.066,426.068
25.1285,315.838,5.35573,-0.310298,3.13991,-0.388572,26.6109,27.4974,317.035
43.5233,160.107,6.09044,0.172721,-0.629867,0.0485714,1.18231,35.8665,159.678
165.153,152.78,0.869715,-0.432439,5.96755,-0.097143,2.85409,164.356,154.327
122.03,402.379,5.35891,0.114592,-3.53659,-0.097143,20.3888,123.832,406.568
-109.506,399.742,0.537678,0.169758,-2.86176,0.0485714,4.22425,-113.452,396.631
31.6184,174.877,1.77971,0.0355936,1.19834,0.0485714,29.3249,37.2572,167.169
228.184,-279.435,2.62775,0.221032,-1.78587,0.291429,49.2127,232.033,-276.793
-362.793,264.74,4.92191,-0.18274,2.90576,-0.097143,13.3456,-361.917,269.774
8.96479,396.811,4.53183,-1.03302,10.2182,-0.971429,14.0465,9.1441,397.604
122.656,408.792,0.300526,0.116759,1.90555,0.582857,46.9036,124.52,407.723
395.023,-292.457,0.0470632,0.150322,2.95977,0.0485714,15.0633,391.206,-298.556
-122.45,385.629,2.81671,0.173389,-1.45347,0.194286,3.11648,-116.874,388.377
319.6,-128.714,1.91447,-0.191278,2.45654,-0.194286,21.2927,317.515,-133.552
189.242,-369.385,1.67867,0.251237,-2.94312,0.194286,0.722969,192.813,-371.675
-85.34,187.032,3.25958,-0.180958,6.92583,0.437143,53.8264,-88.5059,183.578
117.624,17.568,2.93353,0.128629,-1.24495,0.145714,64.8504,124.094,19.7491
264.715,235.065,5.28221,-0.0727968,6.94871,0.971428,2.06641,266.955,236.644
-316.782,-301.223,6.27589,-0.00999076,0.32305,0,56.2001,-326.733,-301.781
-414.264,108.533,4.54424,-0.245271,3.33212,-0.145714,13.5926,-411.147,111.173
360.62,88.287,0.0732231,0.288648,-2.1187,0.291429,72.5608,359.905,84.4729
422.682,222.692,0.933169,-0.0568175,-5.09621,-0.194286,66.6261,421.215,228.163
347.973,79.0825,5.93427,0.778652,-10.3395,0.534286,4.27232,348.181,80.4717
-162.782,202.998,3.2062,-0.915725,12.4223,-0.631429,1.79504,-161.835,203.258
-151.859,-194.33,2.99665,0.18771,2.04762,0.631429,21.2405,-153.377,-193.542
-18.9055,161.699,5.05263,0.300484,2.67205,0.437143,23.3811,-18.7506,158.276
-362.365,380.537,0.940729,0.14904,-1.57,0.145714,124.271,-362.825,374.056
-446.231,-264.401,3.06944,0.175052,-1.31049,0.194286,13.6043,-441.523,-260.226
-166.229,153.555,3.93558,-0.154257,1.98559,-0.194286,25.9688,-160.314,154.086
14.819,-309.604,3.2404,0.309713,-4.5675,0.0485714,9.91173,16.527,-308.427
-142.025,431.541,6.23972,0.059218,5.04265,0.291429,53.4111,-137.005,427.961
224.531,-277.641,3.83882,-0.237019,2.39396,-0.291429,28.5597,228.184,-279.435
357.888,69.9695,5.1073,-0.15918,0.796895,-0.242857,46.4396,361.199,75.1982
-278.018,-97.4979,1.41367,-0.0846074,1.62341,0,15.6715,-277.483,-105.302
-162.888,-400.774,5.46192,-0.0132786,0.791944,-0.0485716,97.0764,-169.23,-394.229
-7.39674,-416.834,4.51899,-0.00145361,-0.0623806,-0.097143,34.2008,-3.36868,-408.614
-189.211,-205.646,3.40608,0.0283276,-0.34422,0.0485714,64.0253,-180.286,-202.434
-65.8801,375.115,4.10309,-0.289809,3.33865,-0.194286,5.22636,-62.3886,374.81
239.644,453.652,2.01496,-0.224819,2.22691,-0.242857,36.8846,237.196,449.52
-70.2543,-126.063,3.72848,-0.115996,-4.06321,-0.194286,72.5563,-68.1776,-132.197
-415.96,-346.078,0.754944,0.233426,-8.01844,-0.388572,5.10151,-412.874,-347.308
365.747,65.0564,5.4427,-0.0176678,0.272605,0.0971429,29.2444,357.888,69.9695
426.953,217.312,0.228311,-0.229774,-2.13664,-0.145714,71.8504,422.682,222.692
257.558,64.9121,4.67344,0.243268,-2.94836,0.194286,30.5327,254.383,67.8102
371.46,-157.263,5.71788,0.0312975,-0.413498,0,54.2125,363.483,-151.504
-148.149,-344.273,0.325042,-0.301784,1.33003,-0.485714,0.640775,-148.453,-341.962
-426.467,29.3024,3.82785,-0.228454,2.46319,-0.145714,15.1191,-421.253,29.3429
-393.942,-385.569,5.99519,-0.133331,0.708306,-0.0485716,68.3028,-401.206,-381.989
202.034,-350.587,1.75536,0.185861,-1.80073,0.242857,42.2632,206.91,-353.086
185.497,84.8605,5.03785,-0.748431,10.3132,-0.922857,0.764808,184.355,85.1528
-172.672,-195.783,1.44231,0.228963,-3.37479,0.0971429,5.19634,-171.255,-199.784
-308.557,-304.218,5.85441,0.0745665,-0.706437,0.0485714,39.8428,-316.782,-301.223
-428.993,297.842,4.66784,-0.245344,3.02462,-0.194286,54.6287,-425.645,300.379
-191.883,281.849,1.15952,0.217576,-2.14788,0.194286,67.0081,-189.727,276.933
166.903,255.246,1.41324,0.0734553,-1.33798,-0.0485716,4.69045,162.649,247.617
-351.967,-89.2969,0.367141,-0.109175,2.13173,0,3.73336,-357.372,-93.1294
-4.04992,-424.061,5.19544,-0.093884,1.15532,-0.0485716,64.1006,-7.39674,-416.834
-103.346,417.184,0.872321,-0.0541391,-0.416818,-0.097143,28.9786,-111.464,413.011
